timestamp,packet_id,temperature,humidity,gas,alert,alert_cause
2026-06-03T00:28:29.841632,112,33.0,30,234,1,temperature
2026-06-03T00:28:32.012027,113,33.0,30,234,1,temperature
2026-06-03T00:28:34.183899,114,32.0,31,236,1,temperature
2026-06-03T00:28:36.304447,115,32.0,31,237,1,temperature
2026-06-03T00:28:38.511990,116,32.0,31,238,1,temperature
2026-06-03T00:28:40.645073,117,32.0,31,240,1,temperature
2026-06-03T00:28:42.801171,118,32.0,31,240,1,temperature
2026-06-03T00:28:45.027528,119,31.0,31,242,1,temperature
2026-06-03T00:28:47.167975,120,31.0,31,243,1,temperature
2026-06-03T00:28:49.324780,121,31.0,31,244,1,temperature
2026-06-03T00:28:51.480403,122,31.0,31,245,1,temperature
2026-06-03T00:28:53.675950,123,31.0,31,246,1,temperature
2026-06-03T00:28:55.863351,124,31.0,31,246,1,temperature
2026-06-03T00:28:57.978439,125,31.0,31,247,1,temperature
2026-06-03T00:29:00.121136,126,31.0,31,247,1,temperature
2026-06-03T00:29:02.332237,127,31.0,31,248,1,temperature
2026-06-03T00:29:04.472549,128,31.0,31,248,1,temperature
2026-06-03T00:29:06.637215,129,31.0,31,249,1,temperature
2026-06-03T00:29:08.793301,130,31.0,31,250,1,temperature
2026-06-03T00:29:10.972737,131,30.0,32,250,0,none
2026-06-03T00:29:13.144531,132,30.0,32,255,0,none
2026-06-03T00:29:15.324702,133,30.0,32,251,0,none
2026-06-03T00:29:17.457058,134,30.0,32,243,0,none
2026-06-03T00:29:19.629277,135,30.0,32,365,0,none
2026-06-03T00:29:21.746559,136,30.0,32,419,0,none
2026-06-03T00:29:24.011449,137,30.0,32,459,0,none
2026-06-03T00:29:26.067554,138,30.0,32,486,0,none
2026-06-03T00:29:28.301230,139,30.0,32,490,0,none
2026-06-03T00:29:30.436266,140,30.0,32,506,1,gas
2026-06-03T00:29:32.574362,141,30.0,32,483,0,none
2026-06-03T00:29:34.746474,142,30.0,32,456,0,none
2026-06-03T00:29:36.894317,143,30.0,32,427,0,none
2026-06-03T00:29:39.105330,144,30.0,32,481,0,none
2026-06-03T00:29:41.300609,145,30.0,32,530,1,gas
2026-06-03T00:29:43.425576,146,30.0,32,466,0,none
2026-06-03T00:29:45.616260,147,30.0,32,440,0,none
2026-06-03T00:29:47.785098,148,30.0,32,419,0,none
2026-06-03T00:29:49.871599,149,30.0,32,401,0,none
2026-06-03T00:29:52.097337,150,30.0,32,389,0,none
2026-06-03T00:29:54.238028,151,30.0,32,381,0,none
2026-06-03T00:29:56.394757,152,30.0,32,393,0,none
2026-06-03T00:29:58.556434,153,30.0,32,418,0,none
2026-06-03T00:30:00.761971,154,30.0,32,426,0,none
2026-06-03T00:30:02.886569,155,30.0,32,424,0,none
2026-06-03T00:30:05.066227,156,30.0,32,469,0,none
2026-06-03T00:30:07.261475,157,30.0,32,493,0,none
2026-06-03T00:30:09.347865,158,30.0,32,518,1,gas
2026-06-03T00:30:11.533208,159,30.0,32,467,0,none
2026-06-03T00:30:13.722730,160,30.0,32,428,0,none
2026-06-03T00:30:15.910487,161,30.0,32,391,0,none
2026-06-03T00:30:18.012071,162,30.0,32,365,0,none
2026-06-03T00:30:20.183488,163,30.0,32,348,0,none
2026-06-03T00:30:22.324103,164,30.0,32,335,0,none
2026-06-03T00:30:24.495852,165,30.0,32,325,0,none
2026-06-03T00:30:26.683505,166,29.0,32,317,0,none
2026-06-03T00:30:28.886488,167,29.0,32,311,0,none
2026-06-03T00:30:31.019283,168,29.0,32,305,0,none
2026-06-03T00:30:33.160212,169,29.0,32,300,0,none
2026-06-03T00:30:35.324361,170,29.0,32,296,0,none
2026-06-03T00:30:37.540671,171,29.0,32,292,0,none
2026-06-03T00:30:39.683571,172,29.0,32,288,0,none
2026-06-03T00:30:41.807495,173,29.0,32,285,0,none
2026-06-03T00:30:43.988862,174,29.0,32,281,0,none
2026-06-03T00:30:46.152093,175,29.0,32,277,0,none
2026-06-03T00:30:48.331951,176,29.0,32,274,0,none
2026-06-03T00:30:50.449483,177,29.0,32,271,0,none
2026-06-03T00:30:52.607397,178,29.0,32,268,0,none
2026-06-03T00:30:54.847591,179,29.0,32,264,0,none
2026-06-03T00:30:56.980101,180,29.0,32,261,0,none
2026-06-03T00:30:59.147136,181,29.0,32,258,0,none
2026-06-03T00:31:01.277100,182,29.0,32,256,0,none
2026-06-03T00:31:03.448865,183,29.0,32,253,0,none
2026-06-03T00:31:05.597745,184,29.0,32,250,0,none
2026-06-03T00:31:07.777802,185,29.0,32,247,0,none
2026-06-03T00:31:09.978117,186,29.0,32,245,0,none
2026-06-03T00:31:12.090908,187,29.0,32,243,0,none
2026-06-03T00:31:14.254025,188,29.0,32,240,0,none
2026-06-03T00:31:16.449119,189,29.0,32,238,0,none
2026-06-03T00:31:18.595263,190,29.0,32,236,0,none
2026-06-03T00:31:20.785079,191,29.0,32,233,0,none
2026-06-03T00:31:22.933323,192,29.0,32,231,0,none
2026-06-03T00:31:25.112933,193,29.0,32,229,0,none
2026-06-03T00:31:27.220864,194,29.0,32,227,0,none
2026-06-03T00:31:29.441390,195,29.0,32,226,0,none
2026-06-03T00:31:31.548310,196,29.0,32,224,0,none
2026-06-03T00:31:33.765037,197,29.0,32,222,0,none
2026-06-03T00:31:35.870950,198,29.0,32,220,0,none
2026-06-03T00:31:38.050491,199,29.0,32,219,0,none
2026-06-03T00:31:40.238148,200,29.0,32,217,0,none
2026-06-03T00:31:42.370957,201,29.0,32,215,0,none
2026-06-03T00:31:44.574112,202,29.0,32,214,0,none
2026-06-03T00:31:46.816249,203,29.0,32,212,0,none
2026-06-03T00:31:48.874261,204,29.0,32,211,0,none
2026-06-03T00:31:51.011260,205,29.0,32,209,0,none
2026-06-03T00:31:53.207228,206,29.0,32,208,0,none
2026-06-03T00:31:55.402672,207,29.0,32,207,0,none
2026-06-03T00:31:57.526908,208,29.0,32,206,0,none
2026-06-03T00:31:59.665534,209,29.0,32,204,0,none
2026-06-03T00:32:01.894179,210,29.0,32,203,0,none
2026-06-03T00:32:04.035139,211,29.0,32,202,0,none
2026-06-03T00:32:06.191081,212,29.0,32,201,0,none
2026-06-03T00:32:08.396504,213,29.0,32,200,0,none
2026-06-03T00:32:10.503915,214,29.0,32,199,0,none
2026-06-03T00:32:12.644296,215,29.0,32,198,0,none
2026-06-03T00:32:14.855240,216,29.0,32,197,0,none
2026-06-03T00:32:16.995974,217,29.0,32,196,0,none
2026-06-03T00:32:19.183317,218,28.0,33,195,0,none
2026-06-03T00:32:21.291287,219,29.0,32,195,0,none
2026-06-03T00:32:23.456607,220,29.0,32,194,0,none
2026-06-03T00:32:25.698843,221,29.0,32,193,0,none
2026-06-03T00:32:27.840079,222,29.0,32,193,0,none
2026-06-03T00:32:29.962684,223,29.0,32,192,0,none
2026-06-03T00:32:32.152880,224,29.0,32,191,0,none
2026-06-03T00:32:34.306619,225,29.0,32,190,0,none
2026-06-03T00:32:36.433444,226,29.0,32,190,0,none
2026-06-03T00:32:38.610918,227,29.0,32,209,0,none
2026-06-03T00:32:40.782868,228,29.0,32,219,0,none
2026-06-03T00:32:42.931319,229,29.0,33,236,0,none
2026-06-03T00:32:45.144854,230,30.0,33,243,0,none
2026-06-03T00:32:47.270551,231,31.0,33,236,1,temperature
2026-06-03T00:32:49.456559,232,32.0,33,220,1,temperature
2026-06-03T00:32:51.652047,233,34.0,32,208,1,temperature
2026-06-03T00:32:53.777082,234,34.0,31,204,1,temperature
2026-06-03T00:32:55.949356,235,34.0,31,203,1,temperature
2026-06-03T00:32:58.103246,236,34.0,31,205,1,temperature
2026-06-03T00:33:00.261194,237,34.0,31,207,1,temperature
2026-06-03T00:33:02.425255,238,34.0,31,210,1,temperature
2026-06-03T00:33:04.698704,239,33.0,31,214,1,temperature
2026-06-03T00:33:06.753434,240,33.0,31,216,1,temperature
2026-06-03T00:33:08.950250,241,33.0,31,218,1,temperature
2026-06-03T00:33:11.206753,242,32.0,32,220,1,temperature
2026-06-03T00:33:13.548337,243,32.0,31,223,1,temperature
2026-06-03T00:33:15.457183,244,32.0,31,226,1,temperature
2026-06-03T00:33:17.573722,245,32.0,31,228,1,temperature
2026-06-03T00:33:19.753572,246,32.0,31,230,1,temperature
2026-06-03T00:33:21.933063,247,31.0,31,231,1,temperature
2026-06-03T00:33:24.097183,248,31.0,31,233,1,temperature
2026-06-03T00:33:26.245509,249,31.0,31,234,1,temperature
2026-06-03T00:33:28.378381,250,31.0,31,235,1,temperature
2026-06-03T00:33:30.542005,251,31.0,31,237,1,temperature
2026-06-03T00:33:32.715840,252,31.0,31,238,1,temperature
2026-06-03T00:33:34.895510,253,31.0,31,239,1,temperature
2026-06-03T00:33:37.045459,254,31.0,31,240,1,temperature
2026-06-03T00:33:39.254119,255,31.0,31,241,1,temperature
2026-06-03T00:33:41.394141,256,31.0,31,242,1,temperature
2026-06-03T00:33:43.550519,257,31.0,31,243,1,temperature
2026-06-03T00:33:45.722430,258,31.0,31,243,1,temperature
2026-06-03T00:33:47.878326,259,31.0,31,244,1,temperature
2026-06-03T00:33:50.042433,260,30.0,32,244,0,none
2026-06-03T00:33:52.173095,261,30.0,32,250,0,none
2026-06-03T00:33:54.378276,262,30.0,32,248,0,none
2026-06-03T00:33:56.527184,263,30.0,32,241,0,none
2026-06-03T00:33:58.706416,264,30.0,32,234,0,none
2026-06-03T00:34:00.855479,265,30.0,32,226,0,none
2026-06-03T00:34:02.997901,266,30.0,32,221,0,none
2026-06-03T00:34:05.167439,267,30.0,32,213,0,none
2026-06-03T00:34:07.339401,268,30.0,32,208,0,none
2026-06-03T00:34:09.519540,269,30.0,32,204,0,none
2026-06-03T00:34:11.666514,270,30.0,32,200,0,none
2026-06-03T00:34:13.862633,271,30.0,32,197,0,none
2026-06-03T00:34:15.996008,272,30.0,32,194,0,none
2026-06-03T00:34:18.190776,273,30.0,32,192,0,none
2026-06-03T00:34:20.315742,274,30.0,32,190,0,none
2026-06-03T00:34:22.511070,275,30.0,32,243,0,none
2026-06-03T00:34:24.626462,276,30.0,32,352,0,none
2026-06-03T00:34:26.815731,277,30.0,32,403,0,none
2026-06-03T00:34:28.949900,278,30.0,32,440,0,none
2026-06-03T00:34:31.136223,279,30.0,32,465,0,none
2026-06-03T00:34:33.292632,280,30.0,32,474,0,none
2026-06-03T00:34:35.446783,281,30.0,32,489,0,none
2026-06-03T00:34:37.636311,282,30.0,32,497,0,none
2026-06-03T00:34:39.809951,283,30.0,32,515,1,gas
2026-06-03T00:34:41.964532,284,30.0,32,465,0,none
2026-06-03T00:34:44.097345,285,30.0,32,432,0,none
2026-06-03T00:34:46.261370,286,30.0,32,415,0,none
2026-06-03T00:34:48.448693,287,30.0,32,402,0,none
2026-06-03T00:34:50.613327,288,30.0,32,389,0,none
2026-06-03T00:34:52.839936,289,29.0,32,382,0,none
2026-06-03T00:34:54.988004,290,29.0,32,378,0,none
2026-06-03T00:34:57.152395,291,29.0,32,374,0,none
2026-06-03T00:34:59.253381,292,29.0,32,371,0,none
2026-06-03T00:35:01.436353,293,29.0,32,367,0,none
2026-06-03T00:35:03.698694,294,29.0,32,363,0,none
2026-06-03T00:35:05.776906,295,29.0,32,360,0,none
2026-06-03T00:35:07.964410,296,29.0,32,358,0,none
2026-06-03T00:35:10.112719,297,29.0,32,355,0,none
2026-06-03T00:35:12.284715,298,29.0,32,351,0,none
2026-06-03T00:35:14.436293,299,29.0,32,346,0,none
2026-06-03T00:35:16.563980,300,29.0,32,341,0,none
2026-06-03T00:35:18.714406,301,29.0,32,335,0,none
2026-06-03T00:35:20.886135,302,29.0,32,331,0,none
2026-06-03T00:35:23.034696,303,29.0,32,326,0,none
2026-06-03T00:35:25.239345,304,29.0,32,321,0,none
2026-06-03T00:35:27.402090,305,29.0,32,317,0,none
2026-06-03T00:35:29.597017,306,29.0,32,313,0,none
2026-06-03T00:35:31.753452,307,29.0,32,308,0,none
2026-06-03T00:35:33.894001,308,29.0,32,303,0,none
2026-06-03T00:35:36.032625,309,29.0,32,298,0,none
2026-06-03T00:35:38.206471,310,29.0,32,294,0,none
2026-06-03T00:35:40.402304,311,29.0,32,289,0,none
2026-06-03T00:35:42.553672,312,29.0,32,286,0,none
2026-06-03T00:35:44.722755,313,29.0,32,282,0,none
2026-06-03T00:35:46.847189,314,29.0,32,279,0,none
2026-06-03T00:35:49.026725,315,29.0,32,275,0,none
2026-06-03T00:35:51.165385,316,29.0,32,272,0,none
2026-06-03T00:35:53.347070,317,29.0,32,268,0,none
2026-06-03T00:35:55.518940,318,29.0,32,265,0,none
2026-06-03T00:35:57.675359,319,29.0,32,262,0,none
2026-06-03T00:35:59.847195,320,29.0,32,258,0,none
2026-06-03T00:36:01.978196,321,29.0,32,256,0,none
2026-06-03T00:36:04.190804,322,29.0,32,253,0,none
2026-06-03T00:36:06.331743,323,29.0,32,251,0,none
2026-06-03T00:36:08.456362,324,29.0,32,249,0,none
2026-06-03T00:36:10.628669,325,29.0,32,246,0,none
2026-06-03T00:36:12.847037,326,29.0,32,244,0,none
2026-06-03T00:36:14.995630,327,29.0,32,241,0,none
2026-06-03T00:36:17.128389,328,29.0,32,238,0,none
2026-06-03T00:36:19.290997,329,29.0,32,236,0,none
2026-06-03T00:36:21.495848,330,29.0,32,233,0,none
2026-06-03T00:36:23.675363,331,29.0,32,231,0,none
2026-06-03T00:36:25.785038,332,29.0,32,228,0,none
2026-06-03T00:36:27.940855,333,29.0,32,227,0,none
2026-06-03T00:36:30.167980,334,29.0,32,225,0,none
2026-06-03T00:36:32.320480,335,29.0,32,223,0,none
2026-06-03T00:36:34.456510,336,29.0,32,221,0,none
2026-06-03T00:36:36.589306,337,29.0,32,220,0,none
2026-06-03T00:36:38.776866,338,29.0,32,218,0,none
2026-06-03T00:36:40.948406,339,29.0,32,217,0,none
2026-06-03T00:36:43.073428,340,29.0,32,215,0,none
2026-06-03T00:36:45.268625,341,29.0,32,213,0,none
2026-06-03T00:36:47.409283,342,29.0,32,212,0,none
2026-06-03T00:36:49.586911,343,29.0,32,211,0,none
2026-06-03T00:36:51.768629,344,29.0,32,209,0,none
2026-06-03T00:36:53.909254,345,29.0,32,208,0,none
2026-06-03T00:36:56.040779,346,29.0,32,206,0,none
2026-06-03T00:36:58.221797,347,29.0,32,205,0,none
2026-06-03T00:37:00.409390,348,29.0,32,204,0,none
2026-06-03T00:37:02.596828,349,29.0,32,203,0,none
2026-06-03T00:37:04.714384,350,29.0,32,201,0,none
2026-06-03T00:37:06.860702,351,29.0,32,200,0,none
2026-06-03T00:37:09.081134,352,29.0,32,199,0,none
2026-06-03T00:37:11.229623,353,29.0,32,198,0,none
2026-06-03T00:37:13.382155,354,29.0,32,197,0,none
2026-06-03T00:37:15.565668,355,29.0,32,196,0,none
2026-06-03T00:37:17.696296,356,29.0,32,195,0,none
2026-06-03T00:37:19.870206,357,29.0,32,194,0,none
2026-06-03T00:37:22.049989,358,29.0,32,193,0,none
2026-06-03T00:37:24.174900,359,28.0,33,192,0,none
2026-06-03T00:37:26.338847,360,29.0,32,192,0,none
2026-06-03T00:37:28.534647,361,29.0,32,191,0,none
2026-06-03T00:37:30.652517,362,29.0,32,190,0,none
2026-06-03T00:37:32.845046,363,29.0,32,189,0,none
2026-06-03T00:37:35.011007,364,29.0,32,188,0,none
2026-06-03T00:37:37.214078,365,29.0,32,188,0,none
2026-06-03T00:37:39.329790,366,29.0,32,187,0,none
2026-06-03T00:37:41.542177,367,29.0,32,186,0,none
2026-06-03T00:37:43.784878,368,29.0,32,186,0,none
2026-06-03T00:37:45.846863,369,29.0,32,185,0,none
2026-06-03T00:37:48.026575,370,29.0,32,184,0,none
2026-06-03T00:37:50.135992,371,29.0,32,184,0,none
2026-06-03T00:37:52.307867,372,28.0,33,184,0,none
2026-06-03T00:37:54.503103,373,29.0,32,183,0,none
2026-06-03T00:37:56.651828,374,29.0,32,183,0,none
2026-06-03T00:37:58.823344,375,29.0,32,182,0,none
2026-06-03T00:38:00.995552,376,29.0,32,182,0,none
2026-06-03T00:38:03.128271,377,29.0,32,181,0,none
2026-06-03T00:38:05.276445,378,29.0,32,181,0,none
2026-06-03T00:38:07.479573,379,29.0,32,181,0,none
2026-06-03T00:38:09.585765,380,29.0,32,180,0,none
2026-06-03T00:38:11.782373,381,29.0,32,180,0,none
2026-06-03T00:38:13.984211,382,29.0,32,180,0,none
2026-06-03T00:38:16.136283,383,29.0,32,179,0,none
2026-06-03T00:38:18.284405,384,29.0,32,179,0,none
2026-06-03T00:38:20.464989,385,28.0,33,179,0,none
2026-06-03T00:38:22.635947,386,29.0,32,179,0,none
2026-06-03T00:38:24.768677,387,29.0,32,179,0,none
2026-06-03T00:38:26.915208,388,29.0,32,178,0,none
2026-06-03T00:38:29.096849,389,29.0,32,178,0,none
2026-06-03T00:38:31.300029,390,29.0,32,178,0,none
2026-06-03T00:38:33.432905,391,29.0,32,178,0,none
2026-06-03T00:38:35.596889,392,29.0,32,177,0,none
2026-06-03T00:38:37.760984,393,29.0,32,177,0,none
2026-06-03T00:38:39.885867,394,29.0,32,177,0,none
2026-06-03T00:38:42.104780,395,29.0,32,177,0,none
2026-06-03T00:38:44.253253,396,29.0,32,177,0,none
2026-06-03T00:38:46.424920,397,29.0,32,176,0,none
2026-06-03T00:38:48.589056,398,29.0,32,176,0,none
2026-06-03T00:38:50.745323,399,28.0,33,176,0,none
2026-06-03T00:38:52.870633,400,28.0,33,176,0,none
2026-06-03T00:38:55.040062,401,28.0,33,175,0,none
2026-06-03T00:38:57.183632,402,28.0,33,175,0,none
2026-06-03T00:38:59.346643,403,28.0,33,175,0,none
2026-06-03T00:39:01.542110,404,28.0,33,175,0,none
2026-06-03T00:39:03.745481,405,28.0,33,175,0,none
2026-06-03T00:39:05.901529,406,28.0,33,175,0,none
2026-06-03T00:39:08.065394,407,28.0,33,175,0,none
2026-06-03T00:39:10.190592,408,28.0,33,174,0,none
2026-06-03T00:39:12.346670,409,28.0,33,174,0,none
2026-06-03T00:39:14.565351,410,28.0,33,174,0,none
2026-06-03T00:39:16.691364,411,28.0,33,174,0,none
2026-06-03T00:39:18.893441,412,28.0,33,174,0,none
2026-06-03T00:39:21.042370,413,28.0,33,173,0,none
2026-06-03T00:39:23.169178,414,28.0,33,173,0,none
2026-06-03T00:39:25.354499,415,28.0,33,173,0,none
2026-06-03T00:39:27.518471,416,28.0,33,173,0,none
2026-06-03T00:39:29.682606,417,28.0,33,173,0,none
2026-06-03T00:39:31.830988,418,28.0,33,173,0,none
2026-06-03T00:39:34.018603,419,28.0,33,173,0,none
2026-06-03T00:39:36.186778,420,28.0,33,173,0,none
2026-06-03T00:39:38.397652,421,28.0,33,173,0,none
2026-06-03T00:39:40.471607,422,28.0,33,173,0,none
2026-06-03T00:39:42.690378,423,28.0,33,172,0,none
2026-06-03T00:39:44.830906,424,28.0,33,172,0,none
2026-06-03T00:39:46.971461,425,28.0,33,172,0,none
2026-06-03T00:39:49.119980,426,28.0,34,172,0,none
2026-06-03T00:39:51.315326,427,28.0,34,172,0,none
2026-06-03T00:39:53.471473,428,28.0,33,172,0,none
2026-06-03T00:39:55.619998,429,28.0,34,172,0,none
2026-06-03T00:39:57.776246,430,28.0,34,172,0,none
2026-06-03T00:39:59.955871,431,28.0,33,172,0,none
2026-06-03T00:40:02.166914,432,28.0,34,172,0,none
2026-06-03T00:40:04.307531,433,28.0,34,172,0,none
2026-06-03T00:40:06.414887,434,28.0,34,172,0,none
2026-06-03T00:40:08.612269,435,28.0,34,172,0,none
2026-06-03T00:40:10.768338,436,28.0,34,171,0,none
2026-06-03T00:40:12.948407,437,28.0,34,171,0,none
2026-06-03T00:40:15.112298,438,28.0,34,172,0,none
2026-06-03T00:40:17.271201,439,28.0,34,172,0,none
2026-06-03T00:40:19.448069,440,28.0,34,171,0,none
2026-06-03T00:40:21.596451,441,28.0,34,172,0,none
2026-06-03T00:40:23.737065,442,28.0,34,171,0,none
2026-06-03T00:40:25.909061,443,28.0,34,171,0,none
2026-06-03T00:40:28.096651,444,28.0,34,171,0,none
2026-06-03T00:40:30.215072,445,28.0,34,171,0,none
2026-06-03T00:40:32.386103,446,28.0,34,171,0,none
2026-06-03T00:40:34.565620,447,28.0,34,171,0,none
2026-06-03T00:40:36.722135,448,28.0,34,171,0,none
2026-06-03T00:40:38.956036,449,28.0,33,171,0,none
2026-06-03T00:40:41.026371,450,28.0,34,171,0,none
2026-06-03T00:40:43.199008,451,28.0,33,171,0,none
2026-06-03T00:40:45.403127,452,28.0,33,171,0,none
2026-06-03T00:40:47.568156,453,28.0,34,171,0,none
2026-06-03T00:40:49.748993,454,28.0,34,171,0,none
2026-06-03T00:40:51.882844,455,28.0,34,171,0,none
2026-06-03T00:40:54.016754,456,28.0,34,171,0,none
2026-06-03T00:40:56.240494,457,28.0,34,171,0,none
2026-06-03T00:40:58.378212,458,28.0,34,171,0,none
2026-06-03T00:41:00.512122,459,28.0,34,171,0,none
2026-06-03T00:41:02.700796,460,28.0,34,171,0,none
2026-06-03T00:41:04.858101,461,28.0,34,171,0,none
2026-06-03T00:41:07.001709,462,28.0,34,171,0,none
2026-06-03T00:41:09.301268,463,28.0,34,171,0,none
2026-06-03T00:41:11.330008,464,28.0,34,171,0,none
2026-06-03T00:41:13.510890,465,28.0,34,171,0,none
2026-06-03T00:41:15.701223,466,28.0,34,171,0,none
2026-06-03T00:41:17.817584,467,28.0,34,171,0,none
2026-06-03T00:41:20.006170,468,28.0,34,171,0,none
2026-06-03T00:41:22.202621,469,28.0,34,171,0,none
2026-06-03T00:41:24.328731,470,28.0,34,171,0,none
2026-06-03T00:41:26.491848,471,28.0,34,170,0,none
2026-06-03T00:41:28.664712,472,28.0,34,170,0,none
2026-06-03T00:41:30.855574,473,28.0,34,171,0,none
2026-06-03T00:41:32.997119,474,28.0,34,171,0,none
2026-06-03T00:41:35.177754,475,28.0,34,171,0,none
2026-06-03T00:41:37.335259,476,28.0,34,171,0,none
